9.95034,5.70034,9.95034,4,5.70043,0.000649898,43,0; 
10.2948,6.04479,10.2948,4,6.04488,0.000730811,43,0; 
10.311,6.06102,10.311,4,6.06111,0.000734742,43,0; 
10.4012,6.15122,10.4012,4,6.15131,0.000756773,43,0; 
10.845,6.59501,10.845,4,6.5951,0.000869908,43,0; 
11.0255,6.77551,11.0255,4,6.7756,0.000918175,43,0; 
11.3066,7.05662,11.3066,4,7.05672,0.000995945,43,0; 
11.5532,7.30316,11.5532,4,7.30325,0.00106675,43,0; 
12.1718,7.92184,12.1718,4,7.92193,0.00125514,43,0; 
12.7353,8.48528,12.7353,4,8.48537,0.00144003,43,0; 
13.1217,8.87174,13.1217,4,8.87184,0.00157419,43,0; 
13.3532,9.10325,13.3532,4,9.10334,0.00165742,43,0; 
13.7165,9.46651,13.7165,4,9.4666,0.00179233,43,0; 
13.8406,9.59058,13.8406,4,9.59067,0.00183962,43,0; 
13.9233,9.67325,13.9233,4,9.67334,0.00187147,43,0; 
14.0923,9.84228,14.0923,4,9.84237,0.00193745,43,0; 
14.4518,10.2018,14.4518,4,10.2019,0.00208158,43,0; 
14.6932,10.4432,14.6932,4,10.4433,0.00218124,43,0; 
14.7726,10.5226,14.7726,4,10.5227,0.00221454,43,0; 
-14.9945,-14.9945,-10.7445,3,-10.7447,0.00230896,43,0; 
-14.929,-14.929,-10.679,3,-10.6792,0.00228091,43,0; 
-14.8379,-14.8379,-10.5879,3,-10.5881,0.00224216,43,0; 
-14.8339,-14.8339,-10.5839,3,-10.5841,0.00224044,43,0; 
-14.8055,-14.8055,-10.5555,3,-10.5557,0.00222847,43,0; 
-14.765,-14.765,-10.515,3,-10.5152,0.00221138,43,0; 
-14.5017,-14.5017,-10.2517,3,-10.2519,0.00210202,43,0; 
-14.2814,-14.2814,-10.0314,3,-10.0316,0.00201266,43,0; 
-14.1438,-14.1438,-9.89381,3,-9.89399,0.00195782,43,0; 
-13.4918,-13.4918,-9.24183,3,-9.24201,0.0017083,43,0; 
-13.3822,-13.3822,-9.13218,3,-9.13236,0.001668,43,0; 
-13.2862,-13.2862,-9.03617,3,-9.03635,0.00163311,43,0; 
-13.0898,-13.0898,-8.83979,3,-8.83998,0.0015629,43,0; 
-12.7161,-12.7161,-8.46613,3,-8.46631,0.00143357,43,0; 
-12.3636,-12.3636,-8.11362,3,-8.11381,0.00131668,43,0; 
-11.678,-11.678,-7.42803,3,-7.42821,0.00110357,43,0; 
-11.391,-11.391,-7.14099,3,-7.14117,0.00101993,43,0; 
-11.1717,-11.1717,-6.92166,3,-6.92184,0.000958237,43,0; 
-11.1109,-11.1109,-6.86087,3,-6.86105,0.00094148,43,0; 
-10.7994,-10.7994,-6.54944,3,-6.54962,0.000857951,43,0; 
-10.5622,-10.5622,-6.31219,3,-6.31237,0.000796921,43,0; 
-9.84809,-9.84809,-5.59809,3,-5.59828,0.000626814,43,0; 
-9.10929,-9.10929,-4.85929,3,-4.85947,0.00047229,43,0; 
-9.03292,-9.03292,-4.78292,3,-4.7831,0.000457561,43,0; 
-9.00271,-9.00271,-4.75271,3,-4.75289,0.0004518,43,0; 
-8.73355,-8.73355,-4.48355,3,-4.48373,0.000402077,43,0; 
-8.68087,-8.68087,-4.43087,3,-4.43105,0.000392684,43,0; 
-7.81052,-7.81052,-3.56052,3,-3.5607,0.000253572,43,0; 
-7.65825,-7.65825,-3.40825,3,-3.40843,0.000232348,43,0; 
-7.51551,-7.51551,-3.26551,3,-3.2657,0.000213295,43,0; 
-7.27413,-7.27413,-3.02413,3,-3.02431,0.00018293,43,0; 
-7.03569,-7.03569,-2.78569,3,-2.78587,0.000155221,43,0; 
-6.32935,-6.32935,-2.07935,3,-2.07953,8.64892e-05,43,0; 
-6.24944,-6.24944,-1.99944,3,-1.99962,7.99696e-05,43,0; 
-5.92826,-5.92826,-1.67826,3,-1.67845,5.63436e-05,43,0; 
-5.90805,-5.90805,-1.65805,3,-1.65824,5.49949e-05,43,0; 
-5.75749,-5.75749,-1.50749,3,-1.50767,4.54613e-05,43,0; 
-5.56068,-5.56068,-1.31068,3,-1.31086,3.43673e-05,43,0; 
-5.1024,-5.1024,-0.852404,3,-0.852588,1.45381e-05,43,0; 
-4.10958,-4.10958,0.140419,3,-9.26442e-05,1.71652e-13,43,0; 
-3.73029,-3.73029,0.519709,3,7.72304e-06,1.18575e-15,43,0; 
-3.51736,-3.51736,0.732642,3,-7.27994e-05,1.05988e-13,43,0; 
-3.39341,-3.39341,0.856592,3,-4.42328e-05,3.91236e-14,43,0; 
-3.33441,-3.33441,0.915586,3,-7.78233e-05,1.21122e-13,43,0; 
-3.21751,-3.21751,1.03249,3,-4.15414e-05,3.45067e-14,43,0; 
-2.96776,-2.96776,1.28224,3,-5.49099e-05,6.02947e-14,43,0; 
-2.56827,-2.56827,1.68173,3,-0.000104581,2.18735e-13,43,0; 
-2.03184,-6.28184,2.21816,3,-9.35218e-05,1.7492e-13,47,0; 
-1.64698,-5.89698,2.60302,3,-6.63259e-05,8.79752e-14,47,0; 
-1.63602,-5.88602,2.61398,3,-2.91747e-05,1.70161e-14,47,0; 
-1.53832,-5.78832,2.71168,3,-8.17455e-06,1.32931e-15,47,0; 
-0.983299,-5.2333,3.2667,3,3.40159e-05,2.31345e-14,47,0; 
-0.696303,-4.9463,3.5537,3,-5.40395e-05,5.83983e-14,47,0; 
-0.295731,-4.54573,3.95427,3,6.41201e-07,1.0656e-18,47,0; 
0.53513,-3.71487,4.78513,3,-7.14234e-05,1.02019e-13,47,0; 
0.716118,-3.53388,4.96612,3,-1.6361e-05,5.34652e-15,47,0; 
0.864353,-3.38565,5.11435,3,-8.50586e-05,1.44692e-13,47,0; 
1.06562,-3.18438,5.31562,3,1.04846e-05,2.19139e-15,47,0; 
1.09595,-3.15405,5.34595,3,-4.71947e-05,4.45397e-14,47,0; 
1.81018,-2.43982,6.06018,3,-2.26756e-05,1.02765e-14,47,0; 
2.19789,-2.05211,2.19789,4,-7.42059e-05,1.10123e-13,43,0; 
2.90253,-1.34747,2.90253,4,-6.92695e-06,9.52497e-16,43,0; 
3.02543,-1.22457,3.02543,4,-2.04186e-05,8.3312e-15,43,0; 
3.26036,-0.989643,3.26036,4,-1.11422e-05,2.47581e-15,43,0; 
3.9883,-0.2617,3.9883,4,-1.60804e-05,5.16441e-15,43,0; 
4.63019,0.38019,4.63019,4,0.380282,2.89229e-06,43,0; 
4.74131,0.491308,4.74131,4,0.491399,4.82946e-06,43,0; 
5.3531,1.1031,5.3531,4,1.1032,2.43408e-05,43,0; 
5.49291,1.24291,5.49291,4,1.243,3.0901e-05,43,0; 
5.52451,1.27451,5.52451,4,1.2746,3.24922e-05,43,0; 
5.92096,1.67096,5.92096,4,1.67105,5.58483e-05,43,0; 
6.05038,1.80038,6.05038,4,1.80047,6.48338e-05,43,0; 
6.08737,1.83737,6.08737,4,1.83746,6.75253e-05,43,0; 
7.20425,2.95425,7.20425,4,2.95434,0.000174563,43,0; 
7.44898,3.19898,7.44898,4,3.19907,0.000204681,43,0; 
7.64107,3.39107,7.64107,4,3.39116,0.000229999,43,0; 
8.27853,4.02853,8.27853,4,4.02862,0.000324596,43,0; 
8.49802,4.24802,8.49802,4,4.24811,0.00036093,43,0; 
8.59387,4.34387,8.59387,4,4.34396,0.0003774,43,0; 
8.92981,4.67981,8.92981,4,4.67991,0.00043803,43,0; 
9.03476,4.78476,9.03476,4,4.78485,0.000457896,43,0; 
9.30907,5.05907,9.30907,4,5.05916,0.000511903,43,0; 
9.82161,5.57161,9.82161,4,5.5717,0.000620878,43,0; 
10.0833,5.83333,10.0833,4,5.83343,0.000680577,43,0; 
10.4042,6.15419,10.4042,4,6.15428,0.000757503,43,0; 
12.0598,7.80982,12.0598,4,7.80991,0.0012199,43,0; 
12.2681,8.01814,12.2681,4,8.01823,0.00128584,43,0; 
12.2762,8.02616,12.2762,4,8.02625,0.00128841,43,0; 
12.5047,8.25465,12.5047,4,8.25475,0.00136282,43,0; 
13.0062,8.75624,13.0062,4,8.75633,0.00153347,43,0; 
13.6467,9.39666,13.6467,4,9.39675,0.00176598,43,0; 
13.7503,9.5003,13.7503,4,9.50039,0.00180515,43,0; 
14.1255,9.8755,14.1255,4,9.8756,0.00195055,43,0; 
14.4425,10.1925,14.4425,4,10.1926,0.00207779,43,0; 
14.6114,10.3614,14.6114,4,10.3615,0.0021472,43,0; 
14.6172,10.3672,14.6172,4,10.3673,0.00214961,43,0; 
14.647,10.397,14.647,4,10.3971,0.00216199,43,0; 
14.6987,10.4487,14.6987,4,10.4488,0.00218355,43,0; 
14.7465,10.4965,14.7465,4,10.4966,0.00220357,43,0; 
14.9691,10.7191,14.9691,4,10.7192,0.00229801,43,0; 
-14.9565,-14.9565,-10.7065,3,-10.7066,0.00229264,43,0; 
-14.8464,-14.8464,-10.5964,3,-10.5966,0.00224575,43,0; 
-14.765,-14.765,-10.515,3,-10.5151,0.00221137,43,0; 
-14.7266,-14.7266,-10.4766,3,-10.4768,0.00219525,43,0; 
-14.2226,-14.2226,-9.97263,3,-9.97281,0.00198914,43,0; 
-13.6603,-13.6603,-9.41026,3,-9.41044,0.00177113,43,0; 
-13.5796,-13.5796,-9.32963,3,-9.32981,0.00174091,43,0; 
-13.5686,-13.5686,-9.31864,3,-9.31882,0.00173681,43,0; 
-13.4527,-13.4527,-9.20267,3,-9.20285,0.00169385,43,0; 
-13.1533,-13.1533,-8.90332,3,-8.90351,0.00158545,43,0; 
-12.7146,-12.7146,-8.4646,3,-8.46478,0.00143305,43,0; 
-12.1421,-12.1421,-7.89209,3,-7.89228,0.00124576,43,0; 
-10.9172,-10.9172,-6.66715,3,-6.66734,0.000889067,43,0; 
-10.7345,-10.7345,-6.48448,3,-6.48466,0.000841017,43,0; 
-10.2725,-10.2725,-6.02253,3,-6.02271,0.000725461,43,0; 
-9.72361,-9.72361,-5.47361,3,-5.47379,0.000599248,43,0; 
-9.61802,-9.61802,-5.36802,3,-5.36821,0.000576353,43,0; 
-9.5965,-9.5965,-5.3465,3,-5.34669,0.000571741,43,0; 
-9.54467,-9.54467,-5.29467,3,-5.29485,0.00056071,43,0; 
-9.37981,-9.37981,-5.12981,3,-5.13,0.000526337,43,0; 
-9.16812,-9.16812,-4.91812,3,-4.9183,0.000483794,43,0; 
-8.82381,-8.82381,-4.57381,3,-4.57399,0.000418428,43,0; 
-8.51229,-8.51229,-4.26229,3,-4.26247,0.000363373,43,0; 
-7.77203,-7.77203,-3.52203,3,-3.52221,0.000248119,43,0; 
-7.6708,-7.6708,-3.4208,3,-3.42098,0.000234063,43,0; 
-7.0984,-7.0984,-2.8484,3,-2.84858,0.000162288,43,0; 
-6.64183,-6.64183,-2.39183,3,-2.39202,0.000114435,43,0; 
-6.26774,-6.26774,-2.01774,3,-2.01792,8.14403e-05,43,0; 
-6.23546,-6.23546,-1.98546,3,-1.98564,7.88555e-05,43,0; 
-6.15623,-6.15623,-1.90623,3,-1.90642,7.26884e-05,43,0; 
-6.065,-6.065,-1.815,3,-1.81518,6.58976e-05,43,0; 
-5.7404,-5.7404,-1.4904,3,-1.49058,4.44369e-05,43,0; 
-5.41825,-5.41825,-1.16825,3,-1.16844,2.73048e-05,43,0; 
-4.61689,-4.61689,-0.36689,3,-0.367073,2.69486e-06,43,0; 
-4.34953,-4.34953,-0.099531,3,-0.0997143,1.98859e-07,43,0; 
-3.87359,-3.87359,0.376415,3,-2.48781e-05,1.23712e-14,43,0; 
-3.62885,-3.62885,0.62115,3,-1.69153e-05,5.71541e-15,43,0; 
-3.62183,-3.62183,0.62817,3,-5.46149e-05,5.96485e-14,43,0; 
-2.30826,-2.30826,1.94174,3,-3.72063e-05,2.76791e-14,43,0; 
-2.05359,-6.30359,2.19641,3,-6.16406e-05,7.59841e-14,47,0; 
-1.98289,-6.23289,2.26711,3,-8.35192e-05,1.39502e-13,47,0; 
-1.35205,-5.60205,2.89795,3,-5.93319e-05,7.03983e-14,47,0; 
-0.317394,-4.56739,3.93261,3,-2.57995e-05,1.33051e-14,47,0; 
-0.253929,-4.50393,3.99607,3,2.2916e-07,-6.10689e-18,47,0; 
-0.0200764,-4.27008,4.22992,3,-1.54967e-05,4.7958e-15,47,0; 
0.128677,-4.12132,4.37868,3,1.44205e-05,4.15189e-15,47,0; 
0.333298,-3.9167,4.5833,3,3.49875e-05,2.44753e-14,47,0; 
0.495352,-3.75465,4.74535,3,-7.81816e-05,1.2224e-13,47,0; 
0.803267,-3.44673,5.05327,3,2.62068e-05,1.37288e-14,47,0; 
1.10111,-3.14889,5.35111,3,-6.58142e-05,8.6623e-14,47,0; 
1.34498,-2.90502,5.59498,3,-5.87255e-06,6.82579e-16,47,0; 
1.45706,-2.79294,5.70706,3,-3.2989e-05,2.17583e-14,47,0; 
1.69861,-2.55139,5.94861,3,2.21901e-05,9.84082e-15,47,0; 
2.27355,-1.97645,2.27355,4,-3.2405e-05,2.09945e-14,43,0; 
2.46044,-1.78956,2.46044,4,-2.68716e-05,1.44345e-14,43,0; 
2.55178,-1.69822,2.55178,4,1.68405e-05,5.66491e-15,43,0; 
2.84481,-1.40519,2.84481,4,-7.71511e-05,1.19039e-13,43,0; 
2.94015,-1.30985,2.94015,4,-5.76012e-05,6.63508e-14,43,0; 
3.71814,-0.531863,3.71814,4,-6.3021e-05,7.94257e-14,43,0; 
3.78162,-0.468382,3.78162,4,-0.000101142,2.04586e-13,43,0; 
4.10205,-0.147949,4.10205,4,-1.32979e-05,3.52953e-15,43,0; 
4.26265,0.0126549,4.26265,4,0.0127466,3.24952e-09,43,0; 
5.826,1.576,5.826,4,1.57609,4.96811e-05,43,0; 
5.82996,1.57996,5.82996,4,1.58005,4.99314e-05,43,0; 
5.83811,1.58811,5.83811,4,1.58821,5.04479e-05,43,0; 
6.25075,2.00075,6.25075,4,2.00084,8.00675e-05,43,0; 
6.45833,2.20833,6.45833,4,2.20842,9.75425e-05,43,0; 
6.59806,2.34806,6.59806,4,2.34815,0.000110276,43,0; 
6.80872,2.55872,6.80872,4,2.55881,0.00013095,43,0; 
6.85435,2.60435,6.85435,4,2.60444,0.000135662,43,0; 
7.48757,3.23757,7.48757,4,3.23766,0.000209649,43,0; 
7.50351,3.25351,7.50351,4,3.2536,0.000211719,43,0; 
7.67613,3.42613,7.67613,4,3.42622,0.000234779,43,0; 
8.5338,4.2838,8.5338,4,4.28389,0.000367035,43,0; 
8.60527,4.35527,8.60527,4,4.35536,0.000379384,43,0; 
8.62188,4.37188,8.62188,4,4.37197,0.000382282,43,0; 
8.88594,4.63594,8.88594,4,4.63604,0.000429857,43,0; 
8.9627,4.7127,8.9627,4,4.71279,0.000444208,43,0; 
9.34334,5.09334,9.34334,4,5.09343,0.000518861,43,0; 
9.41549,5.16549,9.41549,4,5.16558,0.000533664,43,0; 
9.80239,5.55239,9.80239,4,5.55248,0.0006166,43,0; 
9.89137,5.64137,9.89137,4,5.64147,0.000636523,43,0; 
10.3361,6.08615,10.3361,4,6.08624,0.000740846,43,0; 
10.4905,6.24047,10.4905,4,6.24056,0.000778891,43,0; 
10.9614,6.71142,10.9614,4,6.71151,0.000900888,43,0; 
11.289,7.03901,11.289,4,7.0391,0.000990978,43,0; 
11.3665,7.1165,11.3665,4,7.11659,0.00101292,43,0; 
11.7971,7.54705,11.7971,4,7.54714,0.00113919,43,0; 
11.8727,7.62268,11.8727,4,7.62277,0.00116213,43,0; 
11.8924,7.64239,11.8924,4,7.64248,0.00116815,43,0; 
12.1369,7.88692,12.1369,4,7.88702,0.0012441,43,0; 
12.6477,8.39766,12.6477,4,8.39775,0.00141044,43,0; 
12.8089,8.55895,12.8089,4,8.55904,0.00146514,43,0; 
13.0278,8.7778,13.0278,4,8.7779,0.00154103,43,0; 
13.5998,9.34983,13.5998,4,9.34992,0.00174842,43,0; 
14.1421,9.8921,14.1421,4,9.89219,0.00195711,43,0; 
14.3643,10.1143,14.3643,4,10.1144,0.00204603,43,0; 
14.3884,10.1384,14.3884,4,10.1385,0.00205579,43,0; 
14.4655,10.2155,14.4655,4,10.2156,0.00208715,43,0; 
14.4804,10.2304,14.4804,4,10.2305,0.00209327,43,0; 
-12.8844,-12.8844,-8.63443,3,-8.63461,0.00149113,43,0; 
-12.0682,-12.0682,-7.81816,3,-7.81834,0.00122253,43,0; 
-11.7566,-11.7566,-7.50661,3,-7.50679,0.00112704,43,0; 
-11.5674,-11.5674,-7.31742,3,-7.31761,0.00107095,43,0; 
-11.3237,-11.3237,-7.07365,3,-7.07383,0.00100078,43,0; 
-10.2265,-10.2265,-5.97653,3,-5.97671,0.000714421,43,0; 
-9.43246,-9.43246,-5.18246,3,-5.18265,0.000537197,43,0; 
-9.17249,-9.17249,-4.92249,3,-4.92267,0.000484654,43,0; 
-8.47266,-8.47266,-4.22266,3,-4.22284,0.000356648,43,0; 
-8.30983,-8.30983,-4.05983,3,-4.06001,0.000329674,43,0; 
-7.9596,-7.9596,-3.7096,3,-3.70978,0.00027525,43,0; 
-7.86322,-7.86322,-3.61322,3,-3.61341,0.000261134,43,0; 
-7.66678,-7.66678,-3.41678,3,-3.41696,0.000233513,43,0; 
-7.64623,-7.64623,-3.39623,3,-3.39642,0.000230713,43,0; 
-7.50172,-7.50172,-3.25172,3,-3.2519,0.000211498,43,0; 
-7.43828,-7.43828,-3.18828,3,-3.18846,0.000203326,43,0; 
-5.87203,-5.87203,-1.62203,3,-1.62221,5.26314e-05,43,0; 
-5.5207,-5.5207,-1.2707,3,-1.27089,3.23031e-05,43,0; 
-4.69403,-4.69403,-0.444027,3,-0.44421,3.94645e-06,43,0; 
-4.00325,-4.00325,0.246745,3,-8.96492e-05,1.60732e-13,43,0; 
-3.96242,-3.96242,0.287585,3,-3.80318e-05,2.89212e-14,43,0; 
-3.6521,-3.6521,0.597904,3,-7.30697e-05,1.06776e-13,43,0; 
-3.56309,-3.56309,0.68691,3,-6.73089e-05,9.06027e-14,43,0; 
-3.53299,-3.53299,0.717012,3,-0.000120713,2.91424e-13,43,0; 
-3.51846,-3.51846,0.731544,3,-7.08957e-05,1.00517e-13,43,0; 
-3.26496,-3.26496,0.985041,3,-7.98343e-06,1.26755e-15,43,0; 
-2.73514,-2.73514,1.51486,3,3.13064e-05,1.95946e-14,43,0; 
-2.67457,-2.67457,1.57543,3,-8.45172e-05,1.42856e-13,43,0; 
-2.47945,-2.47945,1.77055,3,-3.40212e-06,2.24331e-16,43,0; 
-2.43223,-2.43223,1.81777,3,-7.93262e-05,1.25846e-13,43,0; 
-2.25483,-2.25483,1.99517,3,-4.35013e-05,3.78402e-14,43,0; 
-2.17066,-2.17066,2.07934,3,-0.000104924,2.20175e-13,43,0; 
-1.98491,-6.23491,2.26509,3,-7.35074e-05,1.0806e-13,47,0; 
-1.10591,-5.35591,3.14409,3,-3.94316e-05,3.10898e-14,47,0; 
-0.868281,-5.11828,3.38172,3,-6.19422e-05,7.67296e-14,47,0; 
-0.726233,-4.97623,3.52377,3,-1.49565e-05,4.4668e-15,47,0; 
-0.556076,-4.80608,3.69392,3,-8.28837e-06,1.36679e-15,47,0; 
-0.48825,-4.73825,3.76175,3,-3.20213e-05,2.05001e-14,47,0; 
-0.265215,-4.51522,3.98478,3,-8.23901e-05,1.35755e-13,47,0; 
-0.205689,-4.45569,4.04431,3,-3.29873e-06,2.10475e-16,47,0; 
-0.0920832,-4.34208,4.15792,3,-4.11877e-05,3.39213e-14,47,0; 
0.227033,-4.02297,4.47703,3,-9.00505e-06,1.61466e-15,47,0; 
0.437199,-3.8128,4.6872,3,2.62866e-05,1.38125e-14,47,0; 
0.706828,-3.54317,4.95683,3,6.02888e-06,7.1979e-16,47,0; 
0.738424,-3.51158,4.98842,3,-4.74618e-05,4.50454e-14,47,0; 
0.908866,-3.34113,5.15887,3,-0.000104941,2.20247e-13,47,0; 
1.07627,-3.17373,5.32627,3,-4.57848e-05,4.19179e-14,47,0; 
1.17622,-3.07378,5.42622,3,-1.51696e-05,4.59516e-15,47,0; 
1.95806,-2.29194,6.20806,3,-2.85945e-05,1.63457e-14,47,0; 
2.48323,-1.76677,2.48323,4,-6.07958e-05,7.39155e-14,43,0; 
2.58941,-1.66059,2.58941,4,-2.24773e-05,1.00974e-14,43,0; 
3.30305,-0.94695,3.30305,4,-3.06621e-05,1.87961e-14,43,0; 
3.32041,-0.929592,3.32041,4,-8.74017e-05,1.52774e-13,43,0; 
3.78639,-0.463607,3.78639,4,-9.25916e-05,1.71457e-13,43,0; 
3.89652,-0.353479,3.89652,4,-0.000137382,3.77468e-13,43,0; 
4.67275,0.422753,4.67275,4,0.422845,3.57595e-06,43,0; 
4.95488,0.70488,4.95488,4,0.704972,9.9397e-06,43,0; 
4.98463,0.734629,4.98463,4,0.73472,1.07963e-05,43,0; 
5.16058,0.910575,5.16058,4,0.910667,1.65863e-05,43,0; 
6.1343,1.8843,6.1343,4,1.88439,7.10183e-05,43,0; 
6.41898,2.16898,6.41898,4,2.16907,9.40973e-05,43,0; 
6.49588,2.24588,6.49588,4,2.24597,0.000100888,43,0; 
6.64331,2.39331,6.64331,4,2.3934,0.000114568,43,0; 
6.93065,2.68065,6.93065,4,2.68074,0.000143727,43,0; 
7.01307,2.76307,7.01307,4,2.76317,0.000152702,43,0; 
7.14356,2.89356,7.14356,4,2.89365,0.000167464,43,0; 
7.22756,2.97756,7.22756,4,2.97766,0.000177329,43,0; 
7.24345,2.99345,7.24345,4,2.99354,0.000179226,43,0; 
8.07743,3.82743,8.07743,4,3.82752,0.000292998,43,0; 
