-14.924,-14.924,-10.674,3,-10.6742,0.00227876,43,nan,nan,3
-14.8221,-14.8221,-10.5721,3,-10.5723,0.00223545,43,nan,nan,3
-14.6248,-14.6248,-10.3748,3,-10.375,0.00215282,43,nan,nan,3
-14.4285,-14.4285,-10.1785,3,-10.1786,0.00207209,43,nan,nan,3
-14.1839,-14.1839,-9.93392,3,-9.9341,0.00197373,43,nan,nan,3
-14.1363,-14.1363,-9.88633,3,-9.88652,0.00195486,43,nan,nan,3
-13.4955,-13.4955,-9.24553,3,-9.24571,0.00170966,43,nan,nan,3
-13.451,-13.451,-9.20096,3,-9.20115,0.00169322,43,nan,nan,3
-13.4189,-13.4189,-9.16894,3,-9.16912,0.00168146,43,nan,nan,3
-12.768,-12.768,-8.51795,3,-8.51814,0.00145117,43,nan,nan,3
-12.7232,-12.7232,-8.47318,3,-8.47337,0.00143596,43,nan,nan,3
-12.5118,-12.5118,-8.26182,3,-8.262,0.00136521,43,nan,nan,3
-12.1325,-12.1325,-7.88252,3,-7.88271,0.00124274,43,nan,nan,3
-12.1116,-12.1116,-7.86163,3,-7.86181,0.00123616,43,nan,nan,3
-11.1016,-11.1016,-6.85163,3,-6.85181,0.000938947,43,nan,nan,3
-11.0826,-11.0826,-6.83262,3,-6.83281,0.000933745,43,nan,nan,3
-10.996,-10.996,-6.746,3,-6.74618,0.000910219,43,nan,nan,3
-10.3765,-10.3765,-6.12649,3,-6.12668,0.000750724,43,nan,nan,3
-10.1359,-10.1359,-5.88591,3,-5.8861,0.000692923,43,nan,nan,3
-9.99994,-9.99994,-5.74994,3,-5.75012,0.000661278,43,nan,nan,3
-8.57655,-8.57655,-4.32655,3,-4.32673,0.000374412,43,nan,nan,3
-7.80184,-7.80184,-3.55184,3,-3.55202,0.000252337,43,nan,nan,3
-7.53585,-7.53585,-3.28585,3,-3.28603,0.00021596,43,nan,nan,3
-7.4694,-7.4694,-3.2194,3,-3.21959,0.000207315,43,nan,nan,3
-6.41993,-6.41993,-2.16993,3,-2.17011,9.41874e-05,43,nan,nan,3
-5.95107,-5.95107,-1.70107,3,-1.70125,5.78853e-05,43,nan,nan,3
-5.89243,-5.89243,-1.64243,3,-1.64261,5.39635e-05,43,nan,nan,3
-5.48819,-5.48819,-1.23819,3,-1.23837,3.06713e-05,43,nan,nan,3
-5.00727,-5.00727,-0.757266,3,-0.757449,1.14746e-05,43,nan,nan,3
-4.21001,-4.21001,0.0399866,3,-6.79836e-05,9.24283e-14,43,1.2005e-13,-7.15717e-18,5
-4.03533,-4.03533,0.214674,3,-8.06203e-05,1.29985e-13,43,1.40953e-13,-7.15717e-18,5
-3.88637,-3.88637,0.363629,3,-6.97849e-05,9.73915e-14,43,1.62138e-13,-7.15717e-18,5
-3.70494,-3.70494,0.545057,3,-3.31576e-05,2.19814e-14,43,1.90103e-13,-7.15717e-18,5
-3.6754,-3.6754,0.574596,3,-8.58907e-06,1.46829e-15,43,1.9547e-13,-7.15717e-18,5
-3.67502,-3.67502,0.574978,3,-8.45655e-05,1.43019e-13,43,1.9547e-13,-7.15717e-18,5
-3.59413,-3.59413,0.655871,3,-0.000125863,3.16823e-13,43,2.09735e-13,-7.15717e-18,5
-3.35548,-3.35548,0.894523,3,-5.93116e-05,7.03501e-14,43,2.55989e-13,-7.15717e-18,5
